1470,Blankenhain,50.86,11.3439
1471,Zell im Wiesental,47.7069,7.8514
1472,Beerfelden,49.5676,8.9738
1473,Rodach,50.3333,10.7833
1474,Laage,53.9322,12.3467
1475,Rosenfeld,48.2864,8.7242
1476,Kölleda,51.1667,11.2167
1477,Lübz,53.4631,12.0283
1478,Klingenberg am Main,49.7833,9.1833
1479,Trochtelfingen,48.3081,9.2444
1480,Falkenberg,51.5831,13.2322
1481,Beilstein,49.0333,9.3167
1482,Gammertingen,48.2494,9.2175
1483,Meersburg,47.6958,9.2708
1484,Großbreitenbach,50.5833,11.012
1485,Pegau,51.1667,12.25
1486,Alpirsbach,48.3461,8.4039
1487,Grafenwöhr,49.7167,11.9
1488,Wittenburg,53.5,11.0667
1489,Dohna,50.9547,13.8575
1490,Neumarkt-Sankt Veit,48.3667,12.5
1491,Hachenburg,50.6614,7.8203
1492,Norderney,53.7072,7.1469
1493,Neustadt,49.7306,12.1706
1494,Geisingen,47.9222,8.6464
1495,Oberlungwitz,50.7833,12.7167
1496,Glücksburg,54.8336,9.55
1497,Rötha,51.1972,12.4172
1498,Spangenberg,51.1167,9.6667
1499,Nabburg,49.4533,12.1808
1500,Bad Hönningen,50.5178,7.3086
1501,Lütjenburg,54.2947,10.5914
1502,Vilseck,49.6,11.8
1503,Nieheim,51.7997,9.1097
1504,Treffurt,51.1367,10.2375
1505,Wassertrüdingen,49.0333,10.6
1506,Dornhan,48.3494,8.5122
1507,Braunlage,51.7264,10.6101
1508,Windsbach,49.2489,10.8291
1509,Riedenburg,48.9667,11.6833
1510,Bad Königshofen im Grabfeld,50.2992,10.4667
1511,Geislingen,48.2875,8.8125
1512,Moorbad Lobenstein,50.4522,11.6393
1513,Kastellaun,50.0694,7.4431
1514,Schlüsselfeld,49.7567,10.6193
1515,Mügeln,51.2333,13.05
1516,Herrnhut,51.0167,14.7417
1517,Stadtoldendorf,51.8833,9.6167
1518,Bredstedt,54.62,8.9644
1519,Wemding,48.8667,10.7167
1520,Westerburg,50.5639,7.9725
1521,Haiterbach,48.5244,8.6503
1522,Münzenberg,50.4533,8.7761
1523,Rochlitz,51.0481,12.7986
1524,Wolfach,48.2994,8.2228
1525,Leun,50.55,8.3667
1526,Hausach,48.2853,8.1797
1527,Bräunlingen,47.9297,8.4481
1528,Gransee,53.0069,13.1586
1529,Kaltennordheim,50.6333,10.1667
1530,Waibstadt,49.2975,8.92
1531,Biesenthal,52.7667,13.6331
1532,Tittmoning,48.0631,12.7669
1533,Dierdorf,50.5489,7.6594
1534,Hagenbach,49.0206,8.2483
1535,Wirges,50.4742,7.7953
1536,Fürstenberg,53.1853,13.1456
1537,Grebenstein,51.45,9.4167
1538,Weidenberg,49.9422,11.7203
1539,Neubulach,48.6611,8.6967
1540,Schwarzheide,51.4831,13.8333
1541,Wittichenau,51.385,14.244
1542,Schrozberg,49.3444,9.9806
1543,Großschirma,50.9664,13.2781
1544,Bodenwerder,51.9667,9.5167
1545,Traben-Trarbach,49.9511,7.1167
1546,Wasungen,50.6667,10.3667
1547,Grabow,53.2798,11.5531
1548,Hirschau,49.5333,11.95
1549,Munderkingen,48.2353,9.6439
1550,Großschönau,50.8964,14.6622
1551,Ruhla,50.8919,10.3667
1552,Leutershausen,49.2919,10.4162
1553,Prüm,50.2081,6.4244
1554,Stolpen,51.0489,14.0828
1555,Gadebusch,53.7,11.1167
1556,Unkel,50.6008,7.215
1557,Abenberg,49.2406,10.9619
1558,Mellrichstadt,50.4278,10.3027
1559,Ellrich,51.5856,10.6681
1560,Schöppenstedt,52.1331,10.7783
1561,Harburg,48.7667,10.6667
1562,Kemnath,49.8667,11.8833
1563,Ingelfingen,49.3,9.65
1564,Drebkau,51.65,14.2167
1565,Cochem,50.1469,7.1667
1566,Otterberg,49.5044,7.7711
1567,Seelow,52.5167,14.3831
1568,Jestetten,47.6522,8.5708
1569,Gersfeld,50.45,9.9167
1570,Tharandt,50.9833,13.5808
1571,Niedenstein,51.2333,9.3167
1572,Rockenhausen,49.6286,7.8206
1573,Pfreimd,49.5,12.1833
1574,Eltmann,49.9718,10.6666
1575,Neudenau,49.2833,9.2667
1576,Thum,50.6711,12.9514
1577,Kusel,49.5347,7.3981
1578,Altentreptow,53.6927,13.2562
1579,Battenberg,51.0167,8.65
1580,Heimsheim,48.8056,8.8619
1581,Stühlingen,47.7453,8.4458
1582,Lindenfels,49.6849,8.7803
1583,Mahlberg,48.2869,7.8114
1584,Bederkesa,53.6271,8.8304
1585,Velburg,49.2328,11.6719
1586,Pottenstein,49.7722,11.4114
1587,Borkum,53.5881,6.6697
1588,Oettingen in Bayern,48.95,10.5833
1589,Vacha,50.8289,10.0214
1590,Ronneburg,50.8636,12.1808
1591,Wahrenbrück,51.55,13.35
1592,Arzberg,50.0667,12.1833
1593,Amöneburg,50.7978,8.9231
1594,Röbel,53.3761,12.6061
1595,Hofheim in Unterfranken,50.1333,10.5167
1596,Forchtenberg,49.2833,9.5667
1597,Külsheim,49.6694,9.5206
1598,Monheim,48.8422,10.8564
1599,Erbendorf,49.8333,12.05
1600,Schwaan,53.9333,12.1
1601,Freren,52.4667,7.5333
1602,Spalt,49.1739,10.9275
1603,Oberviechtach,49.4667,12.4167
1604,Hollfeld,49.9369,11.2908
1605,Naumburg,51.25,9.1667
1606,Saal,48.9011,11.9319
